Date;text;Sentiment;label
2024-01-07 10:34;Calon wakil presiden nomor urut 2, Gibran Rakabuming Raka, menghadiri Lomba Senam Gemoy di Stadion Cendrawasih, Cengkareng, Jakarta Barat (Jakbar). Gibran meminta para pendukungnya nonton debat Pilpres 2024 nanti malam.;Positive;1
2024-01-07 10:30;Persiapan Prabowo Jelang Debat: Tidur Cukup, Makan Banyak, Tertawa Ngakak;Positive;1
2024-01-07 10:27;Debat ketiga pilpres akan berlangsung hari ini. Ada sejumlah hal sekaligus aturan baru yang diberlakukan KPU RI berbeda dari debat sebelumnya.;Positive;1
2024-01-07 10:21;Debat Pilpres 2024 ketiga yang mengadu gagasan ketiga capres 2024 akan digelar malam ini. Bagaimana visi-misi terkait isu pertahanan dalam visi-misi Anies Baswedan, Prabowo Subianto, dan Ganjar Pranowo?;Positive;1
2024-01-07 10:15;Pertahanan menjadi salah satu tema debat calon presiden (capres) ketiga yang akan diselenggarakan Minggu (7/1). Sektor yang dipimpin Menteri Pertahanan Prabowo Subianto sejak lima tahun terakhir ini menjadi salah satu perhatian karena menyangkut kedaulatan dan banyak menyerap anggaran negara.;Positive;1
2024-01-07 09:41;Debat ketiga Pilpres 2024 akan digelar pada malam ini, 7 Januari 2024. Anies Baswedan, Prabowo Subianto dan Ganjar Pranowo akan beradu gagasan di debat kali ini. detikers bisa menyaksikan live streaming debat capres di detikcom!;Positive;1
2024-01-07 09:31;Partai Golkar DKI Jakarta menggelar lomba Senam Gemoy di Stadion Cendrawasih, Cengkareng, Jakarta Barat (Jakbar). Calon Wakil Presiden nomor urut 2, Gibran Rakabuming Raka, menghadiri acara tersebut.;Positive;1
2024-01-07 08:56;Fakta-fakta Kecelakaan Mobil yang Tewaskan Tim TKD Prabowo-Gibran;Negative;-1
2024-01-07 08:25;Bendahara Umum NasDem Ahmad Sahroni mengatakan paslon nomor urut 1, Anies Baswedan dan Muhaimin Iskandar (AMIN) menunggu mukjizat dari Allah SWT. Sahroni mengakui AMIN kalah di survei dan materi.;Positive;1
2024-01-07 08:10;Presiden Joko Widodo (Jokowi) bertemu empat mata dengan Menhan Prabowo Subianto. Pertemuan keduanya dibalut suasana makan malam di sebuah restoran, kawasan Jakarta Pusat.;Positive;1
2024-01-07 08:07;Rencana Prabowo Impor 1,5 Juta Sapi dan Respons Kubu Rival;Negative;-1
2024-01-07 07:47;Presiden Joko Widodo (Jokowi) diagendakan ke luar negeri saat HUT PDIP ke-51 minggu depan. Direktur Parameter Politik Indonesia Adi Prayitno mengatakan hubungan antara Jokowi dan PDIP sudah berakhir.;Negative;-1
2024-01-07 07:20;Debat Pilpres 2024 edisi ketiga akan berlangsung malam ini di Istora Senayan, Jakarta. Capres nomor urut 2, Prabowo Subianto, memperbanyak istirahat jelang debat.;Positive;1
2024-01-07 07:06;Capres nomor urut 02, Prabowo Subianto, ingin menggulirkan program bagi-bagi susu gratis bila dia terpilih menjadi Presiden RI. Agar kebutuhan susu terpenuhi, perlu kecukupan jumlah sapi sebagai penghasil susu. Rencana Prabowo mendatangkan 1,5 juta sapi kemudian menuai reaksi dari kubu rival.;Negative;-1
2024-01-07 07:02;PKB Nilai Pertemuan Jokowi-Prabowo Tanda Kepanikan;Negative;-1
2024-01-07 06:53;Pertemuan makan malam antara Presiden Joko Widodo (Jokowi) dengan Menteri Pertahanan yang juga capres nomor urut 2 Prabowo Subianto di sebuah restoran di Menteng, Jakarta Pusat (Jakpus) menjadi perbincangan publik. PKB menyebut tanda-tanda kepanikan mulai terlihat.;Negative;-1
2024-01-07 06:06;Komisi Pemilihan Umum (KPU) akan menyelenggarakan debat ketiga Pilpres 2024 besok, Minggu 7 Januari 2023, di Istora Senayan, Jakarta Pusat. Debat ini akan disiarkan secara langsung pukul 19.00 WIB.;Positive;1
2024-01-07 04:34;PDIP Kritik Rencana Prabowo Impor 1,5 Juta Sapi untuk Program Susu Gratis;Negative;-1
2024-01-07 03:45;Laskar Prabowo 08 membagikan ribuan paket makanan 4 sehat 5 sempurna di wilayah Jakarta. Hal itu merupakan wujud realisasi program paslon nomor urut 2 Prabowo-Gibran untuk mencegah stunting sedini mungkin.;Positive;1
2024-01-07 01:29;Komunitas Pecinta Gibran Generasi Muda (Peran Garda24) memasifkan dukungan ke paslon nomor urut 2 Prabowo-Gibran dengan memasang spanduk bertuliskan 'Gibran Lanjutkan'. Spanduk itu dipasang di beberapa titik di wilayah Jakarta.;Positive;1
2024-01-07 00:54;Persatuan Ulama Banten menyatakan diri bergabung bersama relawan Gemoy, Asoy, Santuy Poll Bersama Prabowo (Gaspoll Bro). Langkah ini untuk memenangkan Pasangan Calon (Paslon) Nomor Urut 2 Prabowo Subianto dan Gibran Rakabuming Raka dalam Pilpres 2024.;Positive;1
2024-01-07 00:36;Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin merespon pernyataan Capres nomor urut 2 Prabowo Subianto yang mewacanakan impor sapi perah sekitar 1,5 juta ekor untuk memenuhi produksi susu yang hendak dibagikan ke anak-anak. Cak Imin mengatakan, hal tersebut merugikan Indonesia.;Negative;-1
2024-01-07 00:14;Sekjen PDIP Hasto Kristiyanto berbicara dukungan Pejuang PPP ke pasangan Prabowo-Gibran di Pilpres 2024. Hasto menyebut pendukung Ganjar-Mahfud bukan bicara soal solid atau tak solid namun soal etika.;Negative;-1
2024-01-06 23:33;Momen Gibran Rakabuming dan Selvi Nonton Bareng GDA 2024 di JIS;Positive;1
2024-01-06 22:53;Tema Debat Capres soal Pertahanan Keamanan, TKN: Prabowo Sudah di Luar Kepala;Positive;1
2024-01-06 22:50;Sekjen PDIP Hasto Kristiyanto mengomentari program bagi-bagi susu gratis oleh pasangan calon presiden (Capres) nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka. Menurutnya, program itu tak selesaikan masalah stunting.;Negative;-1
2024-01-06 22:49;Keyakinaan Ridwan Kamil kepada Prabowo di Debat Capres ke-3;Positive;1
2024-01-06 22:30;Cawapres nomor urut 2 Gibran Rakabuming menonton Golden Disc Awards (GDA) 2024 di Jakarta International Stadium (JIS), Jakarta Utara. Dia menonton bersama sang istri, Selvi Ananda.;Positive;1
2024-01-06 22:10;Sekjen PDIP Hasto Kristiyanto berbicara terkait netralitas Presiden Joko Widodo (Jokowi) jelang Pilpres 2024. Hasto mengatakan legacy presiden adalah memastikan pemilu berjalan jujur dan adil.;Positive;1
2024-01-06 21:55;Jokowi-Prabowo Bertemu 4 Mata, PDIP Bilang Begini;Negative;-1
2024-01-06 21:34;Kronologi Sekretaris TKD Prabowo-Gibran Tewas Kecelakaan di Kintamani;Negative;-1
2024-01-06 21:28;Relawan Pedagang Indonesia Maju (Rapim) menginginkan pasangan Prabowo Subianto;Positive;1
2024-01-06 21:28;Menteri Koordinator Perekonomian Airlangga Hartarto Airlangga Hartarto mengatakan Indonesia menjajaki kerja sama dengan berbagai negara untuk memenuhi kebutuhan sapi dalam negeri. Salah satunya dari India.;Positive;1
2024-01-06 21:28;Minta Relawan Tak Lengah agar Survei Naik Lagi, Gibran: Doakan Pak Prabowo;Positive;1
2024-01-06 20:56;Calon Wakil Presiden Nomor Urut 2 Gibran Rakabuming Raka silaturahmi ke Buntet Pesantren Cirebon. Ia disambut dengan hangat dan diberikan hadiah berupa serban sebagai bentuk dukungan dari Pengasuh Buntet Pesantren, Kiai Adib Rofiuddin Izza.;Positive;1
2024-01-06 20:31;Sebanyak 350 relawan Prabowo Subianto dan Gibran Rakabuming Raka di Bojonegoro yang tergabung dalam Rejo Semut Ireng siap memenangkan paslon nomor urut 2 ini dalam satu putaran. Untuk itu, mereka menggelar deklarasi di tiga wilayah, yakni Kecamatan Temayang, Bubulan dan Gondang Kabupaten Bojonegoro.;Positive;1
2024-01-06 20:18;Sekjen PDIP Hasto Kristiyanto buka suara terkait persiapan calon presiden nomor urut 3, Ganjar Pranowo, dalam debat ketiga Pilpres 2024. Hasto pun menyampaikan perbedaan antara Ganjar dengan Prabowo Subianto, yang juga menjabat Menteri Pertahanan (Menhan) soal belanja alat utama sistem senjata (Alutsista).;Negative;-1
2024-01-06 19:57;Komisi Pemilihan Umum (KPU) akan menyelenggarakan debat ketiga Pilpres 2024 dengan tema terkait keamanan, hubungan internasional, globalisasi, geopolitik dan politik luar negeri.;Positive;1
2024-01-06 19:29;Presiden Joko Widodo (Jokowi) dan Menteri Pertahanan (Menhan) Prabowo Subianto makan malam bersama di sebuah restoran di Jakarta Pusat. Bagaimana tanggapan Sekjen PDIP Hasto Kristiyanto terkait pertemuan antara Presiden dengan salah satu capres tersebut?;Positive;1
2024-01-06 19:26;Gibran Minta Relawan Doakan Prabowo di Debat Besok: Biar Surveinya Naik Lagi;Positive;1
2024-01-06 19:05;Bawaslu Jakpus Bilang Gibran Pelanggaran, Ganjar: Silakan Segera Dihukum;Negative;-1
2024-01-06 19:05;Sekjen Gerindra Ahmad Muzani merespons pertemuan sekaligus makan malam Presiden Joko Widodo (Jokowi) dengan capres nomor urut 2 Prabowo Subianto kemarin malam. Muzani mengatakan pertemuan itu bukan hanya sebatas menunjukkan dukungan tapi ada harapan untuk melanjutkan apa yang sudah dibangun sepuluh tahun terakhir ini.;Positive;1
2024-01-06 19:01;Debat ketiga Calon Presiden (Capres) akan diselenggarakan Komisi Pemilihan Umum (KPU) pada Minggu 7 Januari 2023 pukul 19.00 WIB di Istora, Senayan, Jakarta Pusat. Debat ketiga ini akan mengusung tema terkait keamanan, hubungan internasional, globalisasi, geopolitik dan politik luar negeri.;Positive;1
2024-01-06 18:52;Cawapres nomor urut 2 Gibran Rakabuming menghadiri acara konsolidasi relawan di GOR Bima, Cirebon, Jawa Barat. Dia meminta para relawan untuk terus bekerja keras dan tidak jumawa dengan hasil survei.;Positive;1
2024-01-06 18:52;Cawapres nomor urut 2 Gibran Rakabuming Raka mengunjungi Pondok Pesantren (Ponpes) Buntet Cirebon, Jawa Barat. Dia mengatakan kunjungannya ini merupakan wujud silaturahmi.;Positive;1
2024-01-06 18:41;Prabowo Hadiri Rapat Konsolidasi Partai Golkar, Ikut Masak Nasi Goreng;Positive;1
2024-01-06 18:28;Cawapres nomor urut 2 Gibran Rakabuming Raka bersilaturahmi dengan para gus dan ning dari berbagai pondok pesantren se-Pulau Jawa. Pertemuan berlangsung santai dan didahului dengan bermain futsal bertajuk Fun Futsal Sarungan Bareng Samsul.;Positive;1
2024-01-06 18:18;Calon Wakil Presiden (Cawapres) nomor urut 2 Gibran Rakabuming Raka kembali melanjutkan kampanyenya. Melalui program 'Gibran Mendengar', dirinya berupaya menyerap aspirasi para pelaku UMKM di Cirebon soal pengurusan perizinan.;Positive;1
2024-01-06 18:18;Ketua Umum Partai Golkar, Airlangga Hartarto, angkat bicara terkait rencana Prabowo Subianto mengimpor 1,5 juta ekor sapi untuk memenuhi kebutuhan susu sapi dalam program susu gratis. Ketua Dewan Pengarah TKN Prabowo-Gibran itu mengungkapkan alasan mengimpor sapi salah satunya dari India.;Positive;1
2024-01-06 17:49;Calon presiden nomor urut 3, Ganjar Pranowo, meminta otoritas yang berwenang agar segera memberikan hukuman terhadap Gibran Rakabuming Raka yang dinyatakan Badan Pengawas Pemilu Jakarta Pusat (Bawaslu Jakpus) telah melanggar aturan. Gibran disebut melanggar aturan di Car Free Day (CFD) di Jakarta dengan kegiatan bagi-bagi susu gratis.;Negative;-1
2024-01-06 17:35;Komisi Pemilihan Umum (KPU) akan menyelenggarakan debat ketiga Pilpres 2024 esok hari, Minggu 7 Januari 2023, di Istora Senayan, Jakarta Pusat pukul 19.00 WIB.;Positive;1
2024-01-06 17:34;Target Prabowo-Gibran di Jateng, Budiman Sudjatmiko: Sesial-sialnya Juara 2;Negative;-1
2024-01-06 17:12;Calon presiden nomor urut 3 Ganjar Pranowo merespons rencana capres nomor urut 2 Prabowo Subianto yang ingin mengimpor 1,5 juta sapi untuk pemenuhan program susu gratis. Ganjar menilai lebih melakukan pengembangan produksi sendiri.;Negative;-1
2024-01-06 17:12;Ketua Bappilu Partai Demokrat Andi Arief bertanya enam hal yang ditujukan ke Sekjen PDIP Hasto Kristiyanto terkait inisiator perubahan syarat capres SMA hingga pemilu tertutup. Apa kata Hasto?;Positive;1
2024-01-06 16:56;"""Oh biasa saja. Kita juga punya survei sendiri. Beda itu (hasil surveinya),"" kata Ganjar usai kampanye bersama Forum Betawi Rempug (FBR) dan Ikatan Keluarga Madura di Cakung, Jakarta Timur, Sabtu (6/1/2024).";Negative;-1
2024-01-06 16:35;Capres nomor urut 2 Prabowo Subianto bertekad akan mengelola seluruh kekayaan Indonesia. Dia mengatakan hal itu agar seluruh masyarakat Indonesia dapat menikmatinya.;Positive;1
2024-01-06 16:35;Capres nomor urut 3, Ganjar Pranowo, merespons pertemuan antara Presiden Joko Widodo dengan Menteri Pertahanan, Prabowo Subianto. Ganjar menilai pertemuan tersebut menunjukkan sikap politik Jokowi.;Negative;-1
2024-01-06 16:26;Pengacara kondang Hotman Paris akan menghadiri debat pilpres ketiga besok. Hotman mengaku akan mendukung pasangan calon nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka.;Positive;1
2024-01-06 15:59;Cawapres nomor urut 2 Gibran Rakabuming menyebut belum ada persiapan khusus untuk debat cawapres. Dia mengatakan bahwa debat ketiga saja belum digelar.;Positive;1
2024-01-06 15:58;Calon presiden nomor urut 2, Prabowo Subianto menghadiri rapat konsolidasi pemenangan Pemilu Partai Golkar di stadion Pakansari, Bogor. Prabowo sempat melempar pujian ke Ketum Golkar Airlangga Hartarto dan Waketum Golkar sekaligus Ketua Tim Kampanye Daerah (TKD) Prabowo-Gibran di Jabar, Ridwan Kamil.;Positive;1
2024-01-06 15:53;Kapolri Jenderal Listyo Sigit Prabowo meresmikan 10 sumur bor Polri Presisi yang dapat mengalirkan air bersih ke 6.000 warga Wonosari, Gunungkidul, Daerah Istimewa Yogyakarta (DIY). Warga menyambut dengan antusias bantuan ini.;Positive;1
2024-01-06 15:44;Calon presiden (capres) nomor urut 2 Prabowo Subianto berharap dirinya dapat menang di Pilpres 2024 dalam sekali putaran. Soalnya, uang yang bakal dipakai untuk pilpres putaran kedua lebih baik dialokasikan untuk masyarakat Indonesia.;Positive;1
2024-01-06 15:26;Calon presiden (Capres) nomor urut 2 Prabowo Subianto menghadiri rapat konsolidasi pemenangan pemilu Partai Golkar di stadion Pakansari, Bogor. Saat memberi sambutan, Prabowo sempat menanyai usia anak Ketum Golkar Airlangga Hartarto, Ravindra Airlangga.;Positive;1
2024-01-06 15:02;Komisi Pemilihan Umum (KPU) bakal menyelenggarakan debat ketiga Pilpres 2024 pada Minggu, 7 Januari 2023. Debat ketiga bakal diselenggarakan di Istora, Senayan, Jakarta Pusat pukul 19.00 WIB.;Positive;1
2024-01-06 15:02;Komisi Pemilihan Umum (KPU) kembali menggelar debat capres ketiga di Istora Senayan, Minggu (7/1) besok, Berkaitan dengan hal tersebut Ketua Umum Partai Amanat Nasional Zulkifli Hasan (Zulhas) memberi tanggapannya.;Positive;1
2024-01-06 14:51;Andre Rosiade: Prabowo Bakal Beri Rp 1 M Jika Semen Padang Promosi ke Liga 1;Positive;1
2024-01-06 14:47;Wakil Ketua Tim Kampanye Nasional (TKN) Prabowo-Gibran Habiburokhman buka suara soal pertemuan 4 mata sekaligus makan malam Presiden Joko Widodo (Jokowi) dengan Menhan sekaligus capres nomor urut 2 Prabowo Subianto. Habiburokhman menilai pertemuan itu menyiratkan harapan Jokowi agar pembangunan yang sudah baik bisa dilanjutkan.;Positive;1
2024-01-06 14:39;Gibran Main Futsal Sarungan di Cirebon, Pakai Nama Punggung Samsul;Positive;1
2024-01-06 14:18;Penasihat Semen Padang FC, Andre Rosiade menyebut Ketum Gerindra Prabowo Subianto telah menganggap Sumatera Barat kampung halaman keduanya. Andre menyebut Prabowo berjanji akan memberikan bonus Rp 1 miliar kepada Semen Padang FC jika promosi ke Liga 1.;Positive;1
2024-01-06 14:12;Cawapres nomor urut 2 Gibran Rakabuming Raka mengikuti pertandingan futsal di Cirebon, Jawa Barat. Dia bertanding futsal menggunakan sarung bersama pemain lainnya.;Positive;1
2024-01-06 14:05;Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin merespons pertemuan 4 mata Presiden Joko Widodo (Jokowi) dengan Menhan sekaligus capres nomor urut 2 Prabowo Subianto di sebuah restoran di Menteng (5/1). Cak Imin mengatakan pertemuan itu merupakan hal biasa antara Presiden dengan menterinya.;Negative;-1
2024-01-06 14:05;Kapolri Jenderal Listyo Sigit Prabowo mengatakan Polri selalu mengajak seluruh elemen masyarakat untuk menyikapi Pemilu 2024 dengan mengedepankan kedamaian, pada tiap kesempatan. Sigit menuturkan Polri dan jajaran menggelar deklarasi Pemilu 2024 damai dengan melibatkan unsur masyarakat hingga para tokoh.;Positive;1
2024-01-06 13:57;"""Kalau saya menilainya positif saja, kita nggak usah menilai hal-hal yang tidak baiklah ya. Sebagai Presiden memanggil menteri itu hal yang biasa. Itu saya pikir nggak perlu ditanggapi yang kita masukan ke arah-arah yang tidak benar,"" kata Syaugi di Markas Pemenangan AMIN, Jalan Diponegoro 10, Menteng, Jakarta Pusat (6/1/2024).";Positive;1
2024-01-06 13:40;Ketua Bappilu Partai Demokrat Andi Arief bertanya enam hal yang ditujukan ke Sekjen PDIP Hasto Kristiyanto. Pertanyaan itu terkait inisiator perubahan syarat capres SMA hingga pemilu tertutup.;Positive;1
2024-01-06 13:29;Calon presiden (Capres) nomor urut 2, Prabowo Subianto menghadiri rapat konsolidasi pemenangan Pemilu Partai Golkar di stadion Pakansari, Bogor. Kedatangannya langsung disambut oleh Ketua Umum Partai Golkar, Airlangga Hartarto.;Positive;1
2024-01-06 13:22;Kapolri Jenderal Listyo Sigit Prabowo mengatakan 10 Sumur Bor Polri Presisi akan menjangkau 6.000 warga di Gunungkidul, Daerah Istimewa Yogyakarta (DIY), yang kerap mengalami bencana kekeringan. Dia mengatakan meski baru dua sumur air yang sudah bisa difungsikan, 8 sumur air lainnya tetap dikerjakan dengan mencari titik air secara hati-hati.;Positive;1
2024-01-06 13:22;Cawapres nomor urut 2 Gibran Rakabuming mendatangi para pelaku UMKM di Cirebon, Jawa Barat, dalam agenda bertajuk 'Gibran Mendengar'. Sejumlah warga menyampaikan keluhannya terkait usaha mereka kepada Gibran.;Positive;1
2024-01-06 12:44;Menteri BUMN Erick Thohir menyebut Presiden Joko Widodo (Jokowi) dan Menteri Pertahanan Prabowo Subianto adalah kekuatan persatuan. Kekuatan persatuan ini menurut Erick mampu membawa Indonesia dari Pandemi Covid-19 hingga resesi ekonomi.;Positive;1
2024-01-06 12:28;Presiden Jokowi dan Capres Prabowo Subianto sempat bertemu dan makan malam bersama beberapa waktu lalu menimbulkan kekhawatirkan dan ketidaknetralan dalam Pemilu 2024. Ketua Umum Partai Golkar sekaligus Ketua Dewan Pembina TKN Prabowo-Gibran, Airlangga Hartarto, mengkalim bahwa dirinya menjamin pemerintah bisa bersikap netral pada Pemilu 2024.;Positive;1
2024-01-06 12:21;Dua anak muda bernama Luhut Parlinggoman Siahaan Zieko CH yang disebut dari TPN Ganjar-Mahfud bergabung ke TKN Fanta (pemilih muda) Prabowo-Gibran. Wakil Direktur Representatif TPN Ganjar-Mahfud Oktafiandi mengaku tak kenal dengan dua nama itu.;Positive;1
2024-01-06 12:11;Sekretaris TKN Prabowo-Gibran, Nusron Wahid merespons pertemuan sekaligus makan malam Presiden Joko Widodo (Jokowi) bersama capres nomor urut 02, Prabowo Subianto semalam. Nusron menilai pertemuan itu semakin terang memperlihatkan dukungan Jokowi kepada pasangan nomor urut 02.;Negative;-1
2024-01-06 11:45;MER-C, organisasi kemanusiaan bidang kegawatdaruratan medis, meminta capres Anies Baswedan, Prabowo Subianto, dan Ganjar Pranowo konsisten mendukung Palestina. Sekaligus, MER-C meminta ketiga capres memboikot produk Israel dan menghentikan perdagangan dengan Israel.;Positive;1
2024-01-06 11:45;Kapolri Jenderal Listyo Sigit Prabowo meresmikan Sumur Bor Polri Presisi di Dusun Sidorejo, Kalurahan Karangtengah, Kapanewon Wonosari, Kab. Gunungkidul, Daerah Istimewa Yogyakarta (DIY). Kapolri didampingi Gubernur Daerah Istimewa Yogyakarta (DIY) sekaligus Sultan Jogja Sri Sultan Hamengku Buwono X.;Positive;1
2024-01-06 11:36;Debat capres-cawapres ketiga tanggal 7 Januari 2024 akan mengambil isu tentang pertahanan, keamanan, hubungan internasional dan geopolitik. Isu ini terlihat 'sangar' dan 'berat' karena berhubungan dengan keamanan negara serta kebijakan luar negeri Indonesia di kancah global. Semua paslon tentu punya persiapan masing-masing sehingga mampu tampil maksimal untuk merebut suara pemilih.;Positive;1
2024-01-06 11:08;Prabowo Subianto dan Jokowi bertemu empat mata sambil makan malam di sebuah restoran di kawasan Jakarta Pusat. Ini dilihat sinyal kuat terang benderang Pilpres 2024.;Positive;1
2024-01-06 11:06;Menengok Persiapan Anies vs Prabowo vs Ganjar Jelang Debat Pertahanan;Positive;1
2024-01-06 10:47;Debat Pilpres 2024 ketiga akan digelar esok hari. Diketahui, besok adalah debat kedua calon presiden (capres) setelah debat pertama pada tanggal 12 Desember 2023 silam.;Positive;1
2024-01-06 10:39;Partai Golkar melakukan konsolidasi menghadapi Pemilu 2024 di Stadion Pakansari, Bogor. Capres nomor urut 2, Prabowo Subianto dijadwalkan hadir.;Positive;1
2024-01-06 09:47;Ketua Badan Kehormatan PDIP Komarudin Watubun merespons pertemuan 4 mata Presiden Joko Widodo (Jokowi) dengan Menhan sekaligus capres nomor urut 2 Prabowo Subianto. Komarudin mengatakan pertemuan itu seakan mengonfirmasi dukungan Jokowi ke Prabowo.;Negative;-1
2024-01-06 09:02;Capres nomor urut 1 Anies Baswedan, capres nomor urut 2 Prabowo Subianto, dan capres nomor urut 3 Ganjar Pranowo akan saling beradu gagasan dan pendapat di debat Pilpres 2024 yang ketiga. Lantas bagaimana persiapan ketiganya capres menghadapi debat yang salah satunya bertemakan pertahanan?;Positive;1
2024-01-06 08:55;Menhan Prabowo Subianto dan Presiden Jokowi bertemu empat mata sambil makan malam di sebuah restoran di kawasan Jakarta Pusat. Direktur Parameter Politik Indonesia Adi Prayitno menilai pertemuan empat mata itu jelas menggambarkan kode keras dukungan full Jokowi untuk Prabowo-Gibran dalam Pilpres 2024.;Negative;-1
2024-01-06 08:37;Prabowo dan Jokowi Makan Malam Bareng di Resto Jakpus, Bahas Apa?;Positive;1
2024-01-06 08:18;Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin memprotes dua panelis debat ketiga Pilpres 2024, karena berasal dari Universitas Pertahanan (Unhan). Waketum PKB, Jazilul Fawaid, mengatakan meski Cak Imin merasa keberatan namun tetap menghormati kesepakatan yang telah diambil.;Negative;-1
2024-01-06 08:15;Ketua Umum PAN Zulkifli Hasan (Zulhas) mengingatkan warga Jawa Tengah mengenai pentingnya kebutuhan gizi untuk anak. Ia mengatakan pemenuhan gizi tersebut dilakukan agar anak ternutrisi dengan baik sehingga tidak stunting.;Positive;1
2024-01-06 07:01;TKN: Prabowo Bukan Cuma Kuasai Materi Debat, tapi Juga Pengambil Kebijakan;Positive;1
2024-01-06 06:51;Direktur Jubir TKN Viva Yoga Mauladi menyebut tidak ada persiapan khusus yang dilakukan Capres Prabowo Subianto untuk debat ke-3 Pilpres 2024. Dia mengatakan debat ketiga berhubungan erat dengan pekerjaan Prabowo.;Positive;1
2024-01-06 06:36;Nusron soal Jokowi Dinner Bareng Prabowo: Pertanda Dukung Prabowo-Gibran;Negative;-1
2024-01-06 05:59;TPN Tantang Bawaslu Beri Sanksi Gibran yang Langgar Aturan di CFD;Negative;-1
2024-01-06 03:49;KPU akan menggelar debat Pilpres 2024 ketiga akhir pekan ini. TKN Prabowo-Gibran meminta agar relawan tetap tenang dan berkepala dingin menghadapi debat mendatang.;Positive;1
2024-01-06 01:31;Berbagai kalangan memberikan dukungan ke Prabowo-Gibran dalam Pilpres 2024. Kali ini, dukungan datang dari Komunitas ondel-ondel Jakarta.;Positive;1
2024-01-06 01:26;Alumni Universitas Hasanuddin (Unhas) menyatakan dukungannya ke pasangan Prabowo Subianto-Gibran Rakabuming Raka. Mereka juga berkomitmen untuk menolak kampanye hoax dan intoleran.;Positive;1
2024-01-06 01:05;Dukungan terus mengalir ke Pasangan Calon (Paslon) Nomor Urut 2 Prabowo Subianto dan Gibran Rakabuning Raka. Terbaru, Komunitas Senam Jawa Barat (Jabar) menyatakan mendukung penuh pasangan Prabowo-Gibran.;Positive;1
2024-01-05 23:41;Menteri Pertahanan sekaligus calon presiden nomor urut 2, Prabowo Subianto, dan Presiden Joko Widodo makan malam bersama atau dinner di sebuah restoran di kawasan Jakarta Pusat. Capres nomor urut 1, Anies Baswedan, merespons santai pertemuan itu.;Positive;1
2024-01-05 23:40;Menhan Prabowo Subianto bertemu empat mata dengan Presiden Jokowi sambil makan malam bersama di sebuah restoran di Menteng, Jakarta Pusat. Prabowo mengunggah momen penuh tawa dalam pertemuan tersebut.;Positive;1
2024-01-05 23:20;Survei Politika: Prabowo-Gibran 42,4%, AMIN 28%, Ganjar-Mahfud 21,8%;Positive;1
2024-01-05 23:15;2 Milenial TPN Ganjar-Mahfud Beralih Dukung Prabowo-Gibran;Positive;1
2024-01-05 23:01;Jokowi Makan Malam Bareng Prabowo Jelang Debat Capres, Pertanda Apa?;Positive;1
2024-01-05 22:44;Juru Bicara Prabowo Subianto, Dahnil Anzar Simanjuntak mengungkap alasan Minimum Essential Force (MEF) Indonesia tidak mencapai target 100 persen. Dia menyinggung adanya faktor pandemi COVID-19.;Negative;-1
2024-01-05 21:58;Kekuatan Anies vs Prabowo vs Ganjar di Survei Jelang Debat Ketiga;Positive;1
2024-01-05 21:45;Jokowi Makan Malam Bareng Prabowo Jelang Debat Capres, Petanda Apa?;Positive;1
2024-01-05 21:44;Anggota Dewan Pengarah Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka, Hashim Djojohadikusumo bercerita perjungan Prabowo Subianto. Dia menyebut Prabowo hampir lima kali mati saat masih aktif di dunia militer.;Positive;1
2024-01-05 21:39;Purnawirawan Polisi Ikut Beri Masukan ke Prabowo untuk Debat Capres;Positive;1
2024-01-05 21:39;Gibran Langgar Aturan di CFD, TPN Ganjar-Mahfud Tantang Bawaslu Beri Sanksi;Negative;-1
2024-01-05 21:29;Sorotan Program Susu Gratis soal Impor Dijawab Prabowo-Gibran;Positive;1
2024-01-05 21:25;Presiden Joko Widodo (Jokowi) baru saja melakukan makan malam atau dinner bersama Menteri Pertahanan sekaligus capres nomor urut 2 Prabowo Subianto. Tim Kampanye Nasional (TKN) Prabowo-Gibran mengklaim pihaknya mendapat dukungan dari Jokowi usai momen pertemuan empat mata tersebut.;Positive;1
2024-01-05 21:24;Makan malam itu berlangsung di Rumah Makan Seribu Rasa Menteng, Jumat (5/1/2024). Jokowi mengenakan kemeja putih dan celana hitam. Sementara Prabowo memakai pakaian batik serta celana hitam.;Positive;1
2024-01-05 21:13;Laskar Prabowo 08 meresmikan kantor atau markas baru di Jalan Prapanca Raya, Jakarta Selatan (Jaksel). Dalam peresmian itu, juga turut dihadiri Wakil Ketua Dewan Pembina Gerindra, Hashim Djojohadikusumo.;Positive;1
2024-01-05 21:00;Komisioner KPU RI August Mellaz menjelaskan moderator dapat berperan untuk memperjelas singkatan dan istilah yang tidak familiar pada gelaran debat ketiga pilpres nanti. Dia mengatakan hal ini telah disepakati antarpihak yang terlibat dalam debat termasuk tim paslon dan moderator sendiri.;Positive;1
