Date;text;Sentiment;label
2024-01-26 13:52;cawapres nomor urut 1, muhaimin iskandar atau cak imin, menghadiri silaturahmi dan konsolidasi relawan bali satu suara untuk anies-muhaimin (basra amin). acara konsolidasi digelar di sunset 100 hotel, badung, bali.;Positive;1
2024-01-26 13:27;wakil ketua umum pkb, jazilul fawaid, bicara soal pilihan pemimpin bagi warga nahdlatul ulama (nu). dia mengatakan warga nu yang tak memilih pemimpin dari nu berarti korslet.;Negative;-1
2024-01-26 13:14;jika terpilih, cak imin akan tutup food estate;Positive;1
2024-01-26 12:12;respons cak imin terkait reyna usman ditahan kpk: biarin aja;Negative;-1
2024-01-26 08:23;ketua tpd amin jabar jelaskan konteks viral kampanye sebut jibril;Negative;-1
2024-01-26 06:34;viral tpd amin jabar kampanye anies dicintai jibril, ini penjelasannya;Negative;-1
2024-01-26 05:38;anies: pilih pemimpin harus tahu aslinya, emosional atau tidak;Positive;1
2024-01-26 03:56;"pendukung curhat beda pilihan capres dengan orang tua, anies bilang begini
pendukung anies baswedan bercerita di desak anies bahwa dirinya berbeda pilihan dengan orang tuanya di pilpres 2024. apa jawaban anies baswedan?";Positive;1
2024-01-26 02:03;di palembang, anies singgung banyak izin kampanye tiba-tiba dicabut;Negative;-1
2024-01-25 20:54;viral kampanye anies baswedan bawa bawa nama malaikat jibril;Negative;-1
2024-01-25 20:19;jokowi bilang presiden boleh memihak, anies: ahli hukum tata negara verifikasi;Negative;-1
2024-01-25 19:58;anies kampanye di palembang, disambut riuh warga;Positive;1
2024-01-25 19:58;anies kampanye di palembang, disambut riuh warga;Positive;1
2024-01-25 17:18;kampanye terbuka di padang, anies baswedan didampingi gubernur sumbar;Positive;1
2024-01-25 14:18;kata cak imin usai disebut bohong oleh luhut soal hilirisasi ugal-ugalan;Negative;-1
2024-01-25 14:17;viral pose jari dari mobil kepresidenan di jateng, ini respons cak imin;Negative;-1
2024-01-25 12:05;kampanye di cilacap, anies: nyong bungah bisa tekan cilacap;Positive;1
2024-01-25 09:57;anies kampanye akbar di padang besok, hanya 2 jam lalu ke palembang;Positive;1
2024-01-25 07:47;menyoroti rencana cak imin beri dana desa rp 5 m, anggaran besar-rawan dikorupsi;Negative;-1
2024-01-25 04:52;kelompok gema pelaut deklarasi dukung amin, target bantu raih 5 juta suara;Positive;1
2024-01-25 02:09;partai berkarya kubu syamsu djalal dukung amin di pilpres 2024;Positive;1
2024-01-24 23:06;anies pamer tutup alexis saat jabat gubernur: cukup kertas dan tanda tangan;Positive;1
2024-01-24 21:53;viral kaesang cium tangan istri anies saat bertemu di bandara;Negative;-1
2024-01-24 21:42;anies cerita soal singkatan amin: konsultan komunikasinya allah;Positive;1
2024-01-24 21:32;bahlil respons cak imin soal hilirisasi ugal-ugalan: jangan jadi antek asing!;Negative;-1
2024-01-24 19:04;janjikan 5 juta suara, gema pelaut deklarasi dukung anies-muhaimin;Positive;1
2024-01-24 18:08;anies dijadwalkan dua kali kampanye di benteng kuto besak palembang;Positive;1
2024-01-24 16:15;gerakan maritim pejuang laut anies muhaimin (gema pelaut amin) mendeklarasikan diri untuk memenangkan pasangan calon presiden (capres) anies baswedan muhaimin iskandar atau cak imin. mereka menargetkan 5 juta suara dari kelompok maritim untuk amin di pemilihan presiden pada 14 februari.;Positive;1
2024-01-24 15:28;menteri investasi/kepala badan koordinasi penanaman modal (bkpm) bahlil lahadalia menanggapi pernyataan cawapres nomor urut 01 muhaimin iskandar (cak imin) yang menyebut program hilirisasi ugal-ugalan. bahlil menyebut justru cak imin lah yang ugal-ugalan dan meminta untuk tidak berhalusinasi.;Negative;-1
2024-01-24 14:29;jokowi sebut presiden boleh memihak, begini respons anies;Negative;-1
2024-01-24 14:29;momen anies tukar nasib dengan tukang becak usai sowan sultan jogja;Positive;1
2024-01-24 09:54;sejumlah komika datangi kediaman cak imin, deklarasi dukung amin di pilpres;Positive;1
2024-01-24 09:51;desak anies akhirnya digelar di godean, ribuan orang padati lokasi;Positive;1
2024-01-24 07:00;kata cak imin soal laporan bpk proyek kemnakertrans 2012 rugi rp 17,6 m;Negative;-1
2024-01-24 06:04;respons anies hingga penjelasan tni soal izin tempat desak anies dicabut;Negative;-1
2024-01-24 05:07;anies baswedan akan bertemu sultan hamengku buwono x besok;Positive;1
2024-01-23 23:55;anies kunjungi kantor pw muhammadiyah diy, ini yang dibahas;Positive;1
2024-01-23 23:30;anies baswedan dijadwalkan kampanye akbar di palembang;Positive;1
2024-01-23 22:00;cak imin klaim banyak tokoh dpp ppp dukung amin;Positive;1
2024-01-23 19:05;janji anies buat jogja, dari pusat sinema hingga kebebasan bicara;Positive;1
2024-01-23 14:21;viral narasi surya paloh marahi anies baswedan, ini faktanya;Negative;-1
2024-01-23 14:08;nasdem pastikan rekaman surya paloh marahi anies hoaks, ini isinya;Positive;1
2024-01-23 14:00;surya paloh ungkap alasan tak pernah dampingi anies saat kampanye;Negative;-1
2024-01-23 13:51;kata anies soal izin acara desak anies di yogya dicabut;Negative;-1
2024-01-23 11:31;janji cak imin bakal perhatikan kebutuhan penyandang disabilitas;Positive;1
2024-01-23 08:51;momen anies bacakan pantun asam sulfat yang disambut tawa pendukung;Positive;1
2024-01-23 03:14;dikunjungi fery dan mutiara baswedan, waldjinah titip kain batik untuk anies;Positive;1
2024-01-23 01:00;cak imin sesalkan izin desak anies di yogya dicabut: ini negara demokrasi;Positive;1
2024-01-22 23:10;reaksi cak imin soal izin desak anies di yogyakarta dicabut;Negative;-1
2024-01-22 20:58;sudirman said: banyak yang prediksi ri akan dipimpin orang seperti anies;Positive;1
2024-01-22 20:29;cak imin klaim ada pemaksaan pilihan;Negative;-1
2024-01-22 19:34;anies kampanye di gor parung, tpd kabupaten bogor targetkan menang 80%;Positive;1
2024-01-22 17:12;anies peragakan cara coblos amin di cikarang, target menang 80% di jabar;Positive;1
2024-01-22 16:08;anies kampanye di cikarang, disambut kerumunan pendukung;Positive;1
2024-01-22 09:42;anies kampanye di cikarang, disambut kerumunan pendukung;Positive;1
2024-01-22 09:14;anies soal gaya gibran di debat: kalau substansi kuat, tak perlu atraksi;Positive;1
2024-01-22 09:06;klaim anies tak ada orang bayaran saat kampanye akbar;Positive;1
2024-01-22 02:47;adu sindiran cak imin dan gibran: mulai catatan mk hingga botol plastik;Negative;-1
2024-01-22 02:46;cak imin: tantangan zaman now, butuh solusi zaman now, berarti cakiminow;Positive;1
2024-01-22 01:06;anies kampanye di banten: amin bukan cuma menang, tapi harus menang besar!;Positive;1
2024-01-22 00:46;respons gibran, cak imin sindir pemerintahan jokowi tak serius garap ebt;Negative;-1
2024-01-21 23:47;cak imin: tantangan zaman now, butuh solusi zaman now, berarti cakiminow;Positive;1
2024-01-21 18:37;jazilul soal lawan debat cak imin: tak ada yang berat;Positive;1
2024-01-21 14:35;intip persiapan cak imin, gibran hingga mahfud md jelang debat cawapres;Positive;1
2024-01-21 14:30;kampanye di tangerang, anies: yang datang bukan orang-orang bayaran;Positive;1
2024-01-21 14:08;cak imin kampanye di bali 26 januari, disarankan tak pakai atribut partai;Negative;-1
2024-01-21 10:15;anies awali kampanye akbar di tangerang, disambut antusias warga;Positive;1
2024-01-21 09:35;timnas amin: cak imin sudah dalami tema debat cawapres bersama pakar;Positive;1
2024-01-21 07:05;alasan tak sesuai kesepakatan di balik videotron anies diturunkan;Negative;-1
2024-01-21 06:44;rhoma irama berencana bikin lagu untuk amin usai ditemui anies;Positive;1
2024-01-21 06:21;tim anies nilai penjelasan bawaslu soal masalah videotron mengada-ada;Negative;-1
2024-01-21 03:37;timnas amin ungkap pesan di balik anies selfie berlatar welcome to batam;Positive;1
2024-01-21 00:03;anies bertemu organisasi film indonesia, bahas upaya minimalis pembajakan;Positive;1
2024-01-20 23:34;anies bertemu organisasi film indonesia, bahas upaya minimalis pembajakan;Positive;1
2024-01-20 21:03;seusai ditemui anies, rhoma irama berencana bikin lagu untuk amin;Positive;1
2024-01-20 21:03;seusai ditemui anies, rhoma irama berencana bikin lagu untuk amin;Positive;1
2024-01-20 20:44;survei lsi terbaru: prabowo unggul, anies naik, ganjar turun;Positive;1
2024-01-20 20:40;kocak! saat netizen suruh cak imin belajar sebelum debat cawapres lewat anies;Positive;1
2024-01-20 20:08;simulasi 2 putaran lsi: prabowo menang lawan ganjar maupun anies;Negative;-1
2024-01-20 18:23;survei lsi: prabowo-gibran 47%, amin 23,2%, ganjar-mahfud 21,75%;Negative;-1
2024-01-20 03:26;survei indikator sulsel: prabowo-gibran 53,5%, amin 33%, ganjar-mahfud 4,5%;Negative;-1
2024-01-20 02:24;jenggala center deklarasi dukung anies-cak imin di pilpres 2024;Positive;1
2024-01-20 01:49;ratusan baliho anies dirusak di medan, pelaku terekam cctv;Negative;-1
2024-01-20 01:39;kampanye di batam, anies sebut bakal tingkatkan program bansos jadi bansos plus;Positive;1
2024-01-20 01:29;diteriaki nama capres lain, anies: saya salami yang punya pilihan beda;Negative;-1
2024-01-20 00:54;cak imin sebut amin dapat dukungan kiai thoifur dan keluarga;Positive;1
2024-01-19 22:05;tempat kampanye di daerah kerap pindah, anies: ada yang tak inginkan perubahan;Negative;-1
2024-01-19 21:10;begini kata anies baswedan soal konflik rempang eco city;Negative;-1
2024-01-19 17:13;anies baswedan bakal kampanye akbar di sumut 1 februari 2024;Positive;1
2024-01-19 15:05;tiba di batam, anies sempatkan berfoto di monumen welcome to batam;Positive;1
2024-01-19 12:55;kampanye di batam, anies pakai kaus batam 40+ kota maju diteriaki presiden;Negative;-1
2024-01-19 10:05;lokasi kampanye anies di batam besok berubah, ini daftar terbarunya;Positive;1
2024-01-19 02:16;jelang debat cawapres kedua, cak imin: insyaallah, bismillah!;Positive;1
2024-01-19 02:16;dapat dukungan abu bakar baasyir, begini kata cak imin;Positive;1
2024-01-18 20:00;respons anies usai gus ipul minta tak pilih paslon dukungan baasyir;Negative;-1
2024-01-18 18:38;apresiasi anies ke kapolri usai pria ancam tembak dirinya diamankan;Positive;1
2024-01-18 17:51;alumni trisakti deklarasi dukung anies-cak imin di pilpres 2024;Positive;1
2024-01-18 17:18;anies 2 kali batal kampanye di bali, pilih daerah dengan pemilih banyak;Negative;-1
2024-01-18 13:47;fakta-fakta terbaru soal motif arjun ancam tembak anies baswedan;Negative;-1
2024-01-18 13:41;timnas amin ungkap dugaan intimidasi kampanye anies di bone, spanduk dicopot;Negative;-1
2024-01-18 12:18;fakta-fakta terbaru soal motif arjun ancam tembak anies baswedan;Negative;-1
2024-01-18 11:48;cak imin balas gus ipul soal ajakan tak pilih paslon yang didukung baasyir;Negative;-1
2024-01-18 11:21;sebut pernyataan gus ipul mengada-ada, cak imin: keberpihakan itu memalukan!;Negative;-1
2024-01-18 09:45;pria di jatim dan kaltim ancam tembak anies baswedan, ini motifnya keduanya;Negative;-1
2024-01-18 08:44;terungkap motif pemuda ancam tembak anies baswedan;Negative;-1
2024-01-18 01:29;anies baswedan kaji pemekaran bone selatan di sulsel, tekankan pelayanan;Positive;1
2024-01-17 22:45;anies soal dugaan intimidasi di bone: lebih berat beban keluarga di indonesia;Negative;-1
2024-01-17 18:24;anies bakal kampanye di batam, ini agendanya;Positive;1
2024-01-17 17:53;anies soal pria ancam tembak dirinya diamankan: kebebasan bicara terjaga;Negative;-1
2024-01-17 15:28;tim amin sebut ada 30 pelanggaran pemilu di seluruh indonesia;Negative;-1
2024-01-17 11:41;jk tak beri masukan cak imin jelang debat: bekas menteri masa diajarin lagi;Negative;-1
2024-01-17 10:32;anies: cak imin tak perlu dimentori, sudah siap debat;Positive;1
2024-01-17 08:33;jawaban anies baswedan diminta emak-emak di sorong lanjutkan program jokowi;Positive;1
2024-01-16 21:56;viral videotron kampanyenya disebut diturunkan, anies bilang begini;Negative;-1
2024-01-16 20:28;nusron wahid jawab cak imin: umat mengakui khofifah nu tulen;Positive;1
2024-01-16 19:43;kata pemprov dki soal videotron anies diturunkan mendadak;Negative;-1
2024-01-16 19:30;anies nginap di rumah jk malam ini sebelum kampanye bareng di sulsel;Positive;1
2024-01-16 18:05;fahri hamzah sindir partai pengusung anies-muhaimin sudah lempar handuk;Negative;-1
2024-01-16 16:57;"tim amin terima dukungan relawan rambun: perubahan tak bisa dibendung
rambun grilya sergap deklarasikan dukungannya terhadap anies baswedan-muhaimin atau cak imin. timnas amin menerima dukungan tersebut.";Positive;1
2024-01-16 16:09;gus yahya sentil yang ragukan ke-nu-an khofifah: celaka itu;Negative;-1
2024-01-16 15:46;khofifah: dilabur 7 kali air bunga saya tetap ketum muslimat nu!;Positive;1
2024-01-16 13:11;turun tangan polisi tangkap pria ancam tembak anies di kaltim;Negative;-1
2024-01-16 11:30;sentilan khofifah ke cak imin soal nu pilih amin;Negative;-1
2024-01-16 07:09;anies kampanye di sorong besok, kunjungi jembatan puri-kompleks rufei;Positive;1
2024-01-16 07:09;anies kampanye di sorong besok, kunjungi jembatan puri-kompleks rufei;Positive;1
2024-01-16 04:09;pengancam tembak anies di kaltim serahkan diri ke polisi;Negative;-1
2024-01-16 00:41;alasan abu bakar baasyir dukung anies-cak imin di pilpres 2024;Positive;1
2024-01-15 15:35;cak imin jelaskan soal wisata halal jika amin menang;Positive;1
2024-01-15 14:12;pernyataan lengkap abu bakar baasyir dukung anies baswedan di pilpres;Positive;1
2024-01-15 11:54;beredar rekaman abu bakar baasyir dukung anies-muhaimin di pilpres 2024;Positive;1
2024-01-15 09:09;cak imin kritik food estate: babat hutan, tapi perencanaanya tak matang;Negative;-1
2024-01-15 05:35;anies minta pria yang ancam tembak dirinya agar dibina;Positive;1
2024-01-15 05:25;cak imin janji tak ada wisata haram jika amin menang;Positive;1
2024-01-14 23:18;cak imin jelaskan maksud wisata halal dan haram bukan mau diseragamkan;Positive;1
2024-01-14 22:46;arjun pengancam tembak anies ditangkap, keluarga ungkap momennya;Negative;-1
2024-01-14 22:02;timnas amin dorong kasus pria ancam tembak anies diselesaikan lewat rj;Negative;-1
2024-01-14 18:56;cak imin soal koalisi kubu anies dan ganjar: komunikasi itu biasa;Positive;1
2024-01-14 15:48;aksi relawan amin di ternate;Positive;1
2024-01-14 15:26;janji cak imin jika amin menang: tak ada lagi wisata haram;Positive;1
2024-01-14 14:20;pria pengancam tembak anies ditangkap, keluarga kaget;Negative;-1
2024-01-14 14:18;cak imin janji alokasikan rp 150 triliun untuk anak muda jika terpilih;Positive;1
2024-01-14 13:48;cak imin: amin menang, ri akan jadi destinasi wisata halal terbesar dunia;Positive;1
2024-01-14 09:31;kampanye di jatim, cak imin bakal hadiri slepet imin di probolinggo;Negative;-1
2024-01-14 09:01;ancaman tembak anies baswedan di tiktok berujung pelaku diamankan;Negative;-1
2024-01-14 07:58;ketua pbnu soal said aqil dukung amin: sikap pribadi, pbnu tetap netral;Positive;1
2024-01-13 23:29;respons santai timnas amin usai relawan anies pindah haluan dukung prabowo;Negative;-1
2024-01-13 23:12;"kapten timnas amin terima dukungan alumni ugm relagama: pejuang perubahan
";Positive;1
2024-01-13 21:56;tegaskan dukung amin, said aqil: ketahuilah bahwa saya ada di pihak 01;Positive;1
2024-01-13 21:03;anies cerita lagi kendala jual saham bir milik pemprov dki saat jadi gubernur;Negative;-1
2024-01-13 15:08;tampang pria ancam tembak anies baswedan yang ditangkap polisi;Negative;-1
2024-01-13 14:23;polisi tangkap pria yang ancam tembak anies baswedan!;Negative;-1
2024-01-13 07:15;muncul ancaman penembakan anies di medsos, tim amin buka suara;Negative;-1
2024-01-13 06:48;respons cak imin kala ganjar ziarah ke kiai bisri di jombang: alhamdulillah;Positive;1
2024-01-13 03:45;cak imin tak masalah suara nu pecah: saya sama bu khofifah beda biasa aja;Positive;1
2024-01-13 03:00;relawan anies dan ganjar kompak pindah dukungan ke prabowo-gibran;Negative;-1
2024-01-12 20:51;anies soal ancaman penembakan di medsos: biar penegak hukum menindaklanjuti;Negative;-1
2024-01-12 17:20;polri dalami akun media sosial yang ancam tembak anies baswedan;Negative;-1
2024-01-12 12:52;sambut kedatangan anies di tapteng, edy targetkan kemenangan 75% di sumut;Positive;1
2024-01-12 11:05;blak-blakan cak imin soal cagub jatim pilihan pkb;Negative;-1
2024-01-12 08:31;heboh anies dapat ancaman penembakan, ganjar: ya laporke polisi;Negative;-1
2024-01-12 05:33;respons cak imin usai ganjar singgung perubahan di hut pdip: itu baru top;Positive;1
2024-01-12 02:49;anies ke tapteng besok, jubir amin jamin puluhan ribu massa hadir;Positive;1
2024-01-12 01:06;respons cak imin soal viral ceramah gus ali sebut dirinya mbulet;Positive;1
2024-01-11 23:57;capres nomor urut 1, anies baswedan mendapat ancaman penembakan di media sosial (medsos).;Negative;-1
2024-01-11 23:34;tpd klaim sulsel tak dikuasai anies tapi masyarakat mau coblos amin;Positive;1
2024-01-11 22:42;anies puji megawati tolak presiden 3 periode meski bakal untungkan pdip;Positive;1
2024-01-11 08:52;saat ucapan prabowo direspons matur nuwun oleh anies baswedan;Positive;1
2024-01-11 08:01;saat ucapan prabowo direspons matur nuwun oleh anies baswedan;Positive;1
2024-01-11 01:36;tim amin sebut anies singgung lahan prabowo merujuk jokowi, ini kata tkn;Positive;1
2024-01-11 00:14;kata cak imin soal gus kikin jadi pj ketua pwnu jatim: terserah pbnu!;Negative;-1
2024-01-11 00:14;ucap selamat ultah untuk pdip, cak imin buka peluang koalisi putaran kedua;Positive;1
2024-01-10 21:22;anies-puan salaman usai debat, kata cak imin soal peluang koalisi putaran 2;Positive;1
2024-01-10 20:38;khofifah resmi dukung prabowo-gibran, begini respons cak imin;Negative;-1
2024-01-10 18:56;anies respons ucapan prabowo dia pintar atau goblok sih;Negative;-1
2024-01-10 18:02;anies baswedan ucapkan selamat hut pdip lewat unggahan ig;Positive;1
2024-01-10 17:17;cak imin tepis koalisi dengan pdip di putaran 2: amin menang satu putaran;Positive;1
2024-01-10 16:07;cak imin soal lahan prabowo: adu gagasan, tidak usah adu emosi;Negative;-1
2024-01-10 15:51;reaksi anies usai disinggung prabowo soal komentar lahan;Negative;-1
2024-01-10 14:46;anies salaman-ngobrol dengan puan usai debat, ini kata ganjar;Positive;1
2024-01-10 10:59;said aqil: saya simpati ke anies-muhaimin, ingin tahu perjuangannya;Positive;1
2024-01-10 00:20;jokowi singgung serangan personal di debat capres, anies beri balasan menohok;Negative;-1
2024-01-09 22:54;sempat salaman dengan puan usai debat, anies bilang begini;Positive;1
2024-01-09 22:03;anies dilaporkan ke bawaslu soal lahan prabowo, tim amin: itu merujuk jokowi;Negative;-1
2024-01-09 21:25;timnas amin jelang debat cawapres: yakin sebenarnya cak imin luar biasa;Positive;1
2024-01-09 15:03;cak imin respons jokowi soal serangan personal: itu persepsi presiden;Negative;-1
2024-01-09 10:45;anies buka suara soal salaman dan obrolan dengan puan usai debat;Positive;1
2024-01-09 10:01;timnas amin ke tkn: bagian mana anies serang personal?;Negative;-1
2024-01-09 09:36;respons cak imin soal aksi grace dan isyana hampiri moderator saat debat;Positive;1
2024-01-09 06:55;anies dilaporkan ke bawaslu atas dugaan fitnah 340 hektare lahan prabowo;Negative;-1
2024-01-09 06:55;anies dilaporkan ke bawaslu atas dugaan fitnah 340 hektare lahan prabowo;Negative;-1
2024-01-09 00:46;prabowo ajak buka-bukaan, cak imin: kalau perlu di publik, lebih transparan;Positive;1
2024-01-09 00:16;anies baswedan tegaskan singgung soal etik ke prabowo bukan obrolan pribadi;Negative;-1
2024-01-08 17:58;anies bakal kampanye di bali 18 januari 2024, kunjungi 2 tokoh denpasar;Positive;1
2024-01-08 16:30;andre rosiade: anies tak beretika dan berani bohong demi kekuasaan;Negative;-1
2024-01-08 16:17;kampanye anies baswedan di universitas hazairin bengkulu langgar aturan;Negative;-1
2024-01-08 10:45;edy rahmayadi: yang beriman pilih anies;Positive;1
2024-01-08 10:23;prabowo soal tak bersalaman dengan anies baswedan : dia ngak datang ke saya;Negative;-1
2024-01-08 09:07;kata anies dan prabowo soal tak salaman usai debat panas;Negative;-1
2024-01-08 07:21;edy sebut anies lebih unggul dari prabowo-ganjar di debat ketiga;Positive;1
2024-01-08 00:13;gelar profesor anies dibawa-bawa prabowo di debat, sampai 4 kali;Positive;1
2024-01-07 23:44;momen prabowo potong omongan anies;Negative;-1
2024-01-07 20:20;keluarga besar nu deklarasi dukung amin, cak imin bangga;Positive;1
2024-01-07 19:11;jelang debat capres, anies baswedan: mudah-mudahan seru;Positive;1
2024-01-07 19:02;cerita cak imin 4 kali menang pilpres, usung sby hingga jokowi;Positive;1
2024-01-07 17:47;cak imin juga akan nazar pemilu tapi masih rahasia;Positive;1
2024-01-07 13:36;anies dijadwalkan ziarah ke makam nani wartabone di gorontalo 8 januari;Positive;1
2024-01-07 10:03;"jubir sebut anies kuasai tema debat: paslon lain perlu keluarkan energi ekstra
debat capres 2024 ketiga bertema pertahanan hingga keamanan. timnas anies baswedan-muhaimin iskandar (amin) yakin anies menguasai tema.";Positive;1
2024-01-07 09:42;pengawalan ditingkat timnas amin usai anies tertampar saat kampanye;Negative;-1
2024-01-07 01:49;cak imin bakal dampingi anies dari awal sampai selesai debat;Positive;1
2024-01-07 00:32;cak imin soal wacana impor sapi prabowo: jangan untungkan importir;Positive;1
2024-01-07 00:09;cak imin jenguk warga sakit saraf kaki di mojokerto, beri bantuan pengobatan;Positive;1
2024-01-06 16:45;tim amin yakin anies unggul di debat ketiga: wawasannya luas;Positive;1
2024-01-06 13:50;momen kiky saputri dan ate roasting anies-cak imin;Negative;-1
2024-01-06 13:32;momen anies-cak imin jajal kacamata sahroni di acara resolusi indonesia;Positive;1
2024-01-06 13:01;timnas anies-cak imin luncurkan amin app;Positive;1
2024-01-06 12:12;anies baswedan : penerima beasiswa ln harus berkontribusi meski tak pulang;Negative;-1
2024-01-06 12:12;menengok persiapan anies vs prabowo vs ganjar jelang debat pertahanan;Positive;1
2024-01-06 03:05;anies singgung jis tergenang saat pildun u-17: jangan main-main sama rumput;Negative;-1
2024-01-06 01:24;deretan spanduk dukung amin nempel di pohon jakarta utara;Positive;1
2024-01-06 01:11;kacamata anies jatuh saat kampanye, timnas amin: relawan antusias mau peluk;Positive;1
2024-01-06 01:06;"respons anies soal jokowi dinner bareng prabowo: kan menteri dengan presiden.
calon presiden nomor urut 1 anies baswedan menyampaikan orasi politiknya pada kampanye gerak bersama jangkau semua";Negative;-1
2024-01-06 00:30;"respons anies soal jokowi dinner bareng prabowo: kan menteri dengan presiden.
anies memandang pertemuan antara presiden dan menterinya merupakan hal lumrah. ia pun tak mempermasalahkan pertemuan tersebut.";Negative;-1
2024-01-05 17:37;lsi sebut prabowo-gibran unggul di jawa timur, anies-muhaimin hanya 16,2 persen;Negative;-1
2024-01-05 17:16;cak imin berduka atas tabrakan 2 ka di bandung, minta keamanan jadi prioritas;Positive;1
2024-01-05 16:32;hasil survei politika terbaru: prabowo 42,4%, ganjar dan anies saling pepet;Negative;-1
2024-01-05 15:46;anies tak masalah 2 panelis debat pilpres dari unhan: hadapi saja;Positive;1
2024-01-05 15:13;viral anies baswedan dipeluk-dicium paksa simpatisan hingga peci jatuh;Negative;-1
2024-01-05 14:41;sambangi pasar kulit garut, cak imin belikan ini untuk anies agar tak panas;Positive;1
2024-01-05 12:31;cak imin protes, anies woles saja;Negative;-1
2024-01-05 12:00;kampanye di ciamis, anies disambut antusias santri-diteriaki presiden;Positive;1
2024-01-05 03:57;bawaslu temukan dugaan pelanggaran saat anies kunjungi ponpes di tasik;Negative;-1
2024-01-05 03:01;timnas amin klaim 7 kali acara anies dilarang di berbagai daerah;Negative;-1
2024-01-04 21:54;anies respons surat suara simulasi pilpres cuma 2 paslon: tak hormati rakyat;Negative;-1
2024-01-04 20:28;cak imin janji lakukan reforma agraria di depan serikat petani;Positive;1
2024-01-04 18:41;cak imin protes 2 panelis debat dari unhan: unhan di bawah menhan;Negative;-1
2024-01-04 16:08;balasan tkn prabowo usai cak imin sentil utang alat negara;Negative;-1
2024-01-04 13:15;cak imin terima dukungan laskar santri amin jawa barat di sumedang;Positive;1
2024-01-04 04:58;makan bajamba dengan petani solok, anies tegaskan komitmen pupuk terjangkau;Positive;1
2024-01-03 21:46;anies minta bansos tak diklaim bantuan pribadi: itu uang rakyat;Positive;1
2024-01-03 20:57;ditolak pemda, acara desak anies di tanah datar dipindah;Negative;-1
2024-01-03 20:09;bupati tanah datar bantah larang acara desak anies: ada aturannya;Negative;-1
2024-01-03 18:50;cak imin klaim jabar jadi kekuatan: minimal menang 50 persen;Positive;1
2024-01-03 17:54;anies janji reaktivitas jalur kereta api di sumbar yang telah lama vakum;Positive;1
2024-01-03 17:25;cak imin tengok korban gempa sumedang di tenda pengungsian;Positive;1
2024-01-03 14:37;petani bandung curhat soal pupuk ke cak imin;Positive;1
2024-01-03 14:03;dikenal basis prabowo, anies optimis ranah minang dukung gagasan perubahan;Positive;1
2024-01-03 11:14;tiba di tanah minang, anies disambut gubernur sumbar;Positive;1
2024-01-03 06:37;cak imin keberatan mnc jadi penyelenggara debat, ini alasannya;Negative;-1
2024-01-03 01:30;cak imin sebut pemilu tak berjalan normal: kita bikin semua transparan;Negative;-1
2024-01-03 00:26;anies kini rajin live tiktok, timnas amin: abah ingin menyapa lewat medsos;Positive;1
2024-01-02 23:55;cak imin ingin ikut anies coba live di tiktok: tunggu waktu yang cocok;Positive;1
2024-01-02 22:36;pembagian rokok bergambar anies-cak imin diduga langgar pidana pemilu;Negative;-1
2024-01-02 22:35;potret cak imin sambangi permukiman nelayan di jakut;Positive;1
2024-01-02 22:05;momen cak imin ziarah ke makam habib husein luar batang;Positive;1
2024-01-02 20:42;anies baswedan besok bakal kunjungi 2 daerah di sumbar, ini agendanya;Positive;1
2024-01-02 18:13;cak imin keberatan penyelenggara debat mnc: harusnya jaga independensi;Negative;-1
2024-01-02 13:58;timnas amin realistis pilpres 2 putaran, klaim elektoral 3 paslon merata;Positive;1
2024-01-02 12:14;anies live tiktok, timnas amin: disambut meriah;Positive;1
2024-01-02 12:11;timnas amin klaim kekuatan bukan dari parpol, singgung caleg sibuk cari kursi;Negative;-1
2024-01-02 10:50;live tiktok anies direspons positif kpopers hingga dapat nama panggilan;Positive;1
2024-01-02 09:01;timnas amin vs tpn ganjar usai disindir temanya nggak jelas;Negative;-1
2024-01-02 09:01;timnas amin nggak nyangka respons kpopers ke anies, ada yang bikin fandom.;Positive;1
2024-01-01 23:22;pkb jawab nusron yang sentil cak imin: teruskan saja gagah-gagahan;Negative;-1
2024-01-01 22:21;cerita anies baswedan sempat kebingungan saat live tiktok;Positive;1
2024-01-01 22:00;anies-cak imin naik di survei, jubir amin optimistis masuk putaran dua;Positive;1
2024-01-01 19:30;ditanya soal kisruh di timnas amin, ini respons anies;Negative;-1
2024-01-01 19:16;alasan anies kini aktif live di tiktok;Positive;1
2024-01-01 15:20;timnas amin balas tpn: bagaimana mau menang, orang temanya nggak jelas;Negative;-1
2024-01-01 13:00;anies baswedan kini berkampanye lewat live tiktok;Positive;1
2024-01-01 11:16;anies bilang utuh semua soal beda sikap elite nasdem-sudirman said;Negative;-1
2024-01-01 02:30;calon presiden nomor urut 01 anies baswedan mengungkapkan resolusinya untuk tahun 2024.;Positive;1
2024-01-01 02:24;resolusi anies baswedan tahun 2024: menjadi perubahan untuk harapan baru;Positive;1
2024-01-01 00:02;konglomerat tak ada nyumbang ke paslon 01, cak imin: beruntunglah;Negative;-1
2023-12-31 22:15;teriakan prabowo presiden saat anies jalan-jalan ke malioboro;Negative;-1
2023-12-31 22:05;jubir yakin amin menang 1 putaran;Positive;1
2023-12-31 20:17;live di tiktok jadi cara baru anies baswedan berkampanye;Positive;1
2023-12-31 17:54;anies sentil soal pencopotan ketua pwnu jatim;Negative;-1
2023-12-31 16:40;anies buka suara soal beda sikap nasdem dan sudirman said;Negative;-1
